"","condition","ID","block","Pr_corr_sub"
"2639",4,"297",9,0.888888888888889
"2640",4,"297",10,0.925925925925926
"2641",4,"301",1,0.407407407407407
"2642",4,"301",2,0.37037037037037
"2643",4,"301",3,0.148148148148148
"2644",4,"301",4,0.481481481481481
"2645",4,"301",5,0.555555555555556
"2646",4,"301",6,0.296296296296296
"2647",4,"301",7,0.481481481481481
"2648",4,"301",8,0.518518518518518
"2649",4,"301",9,0.740740740740741
"2650",4,"301",10,0.851851851851852
"2651",4,"305",1,0.62962962962963
"2652",4,"305",2,0.740740740740741
"2653",4,"305",3,0.814814814814815
"2654",4,"305",4,0.62962962962963
"2655",4,"305",5,0.740740740740741
"2656",4,"305",6,0.740740740740741
"2657",4,"305",7,0.925925925925926
"2658",4,"305",8,0.814814814814815
"2659",4,"305",9,0.888888888888889
"2660",4,"305",10,0.962962962962963
"2661",4,"309",1,0.62962962962963
"2662",4,"309",2,0.62962962962963
"2663",4,"309",3,0.666666666666667
"2664",4,"309",4,0.703703703703704
"2665",4,"309",5,0.814814814814815
"2666",4,"309",6,0.703703703703704
"2667",4,"309",7,0.888888888888889
"2668",4,"309",8,0.962962962962963
"2669",4,"309",9,0.814814814814815
"2670",4,"309",10,0.851851851851852
"2671",4,"313",1,0.407407407407407
"2672",4,"313",2,0.407407407407407
"2673",4,"313",3,0.259259259259259
"2674",4,"313",4,0.444444444444444
"2675",4,"313",5,0.407407407407407
"2676",4,"313",6,0.407407407407407
"2677",4,"313",7,0.222222222222222
"2678",4,"313",8,0.296296296296296
"2679",4,"313",9,0.444444444444444
"2680",4,"313",10,0.296296296296296
"2681",4,"32",1,0.703703703703704
"2682",4,"32",2,0.703703703703704
"2683",4,"32",3,0.592592592592593
"2684",4,"32",4,0.851851851851852
"2685",4,"32",5,0.814814814814815
"2686",4,"32",6,0.740740740740741
"2687",4,"32",7,0.592592592592593
"2688",4,"32",8,0.851851851851852
"2689",4,"32",9,0.740740740740741
"2690",4,"32",10,0.62962962962963
"2691",4,"321",1,0.37037037037037
"2692",4,"321",2,0.296296296296296
"2693",4,"321",3,0.407407407407407
"2694",4,"321",4,0.481481481481481
"2695",4,"321",5,0.37037037037037
"2696",4,"321",6,0.481481481481481
"2697",4,"321",7,0.444444444444444
"2698",4,"321",8,0.296296296296296
"2699",4,"321",9,0.333333333333333
"2700",4,"321",10,0.296296296296296
"2701",4,"329",1,0.407407407407407
"2702",4,"329",2,0.62962962962963
"2703",4,"329",3,0.407407407407407
"2704",4,"329",4,0.777777777777778
"2705",4,"329",5,0.777777777777778
"2706",4,"329",6,0.851851851851852
"2707",4,"329",7,0.740740740740741
"2708",4,"329",8,0.814814814814815
"2709",4,"329",9,0.925925925925926
"2710",4,"329",10,0.777777777777778
"2711",4,"333",1,0.481481481481481
"2712",4,"333",2,0.333333333333333
"2713",4,"333",3,0.37037037037037
"2714",4,"333",4,0.333333333333333
"2715",4,"333",5,0.222222222222222
"2716",4,"333",6,0.333333333333333
"2717",4,"333",7,0.259259259259259
"2718",4,"333",8,0.296296296296296
"2719",4,"333",9,0.259259259259259
"2720",4,"333",10,0.407407407407407
"2721",4,"337",1,0.444444444444444
"2722",4,"337",2,0.444444444444444
"2723",4,"337",3,0.296296296296296
"2724",4,"337",4,0.481481481481481
"2725",4,"337",5,0.407407407407407
"2726",4,"337",6,0.259259259259259
"2727",4,"337",7,0.37037037037037
"2728",4,"337",8,0.481481481481481
"2729",4,"337",9,0.259259259259259
"2730",4,"337",10,0.407407407407407
"2731",4,"341",1,0.333333333333333
"2732",4,"341",2,0.444444444444444
"2733",4,"341",3,0.666666666666667
"2734",4,"341",4,0.296296296296296
"2735",4,"341",5,0.481481481481481
"2736",4,"341",6,0.296296296296296
"2737",4,"341",7,0.555555555555556
"2738",4,"341",8,0.37037037037037
"2739",4,"341",9,0.37037037037037
"2740",4,"341",10,0.518518518518518
"2741",4,"345",1,0.481481481481481
"2742",4,"345",2,0.481481481481481
"2743",4,"345",3,0.333333333333333
"2744",4,"345",4,0.444444444444444
"2745",4,"345",5,0.407407407407407
"2746",4,"345",6,0.407407407407407
"2747",4,"345",7,0.555555555555556
"2748",4,"345",8,0.37037037037037
"2749",4,"345",9,0.333333333333333
"2750",4,"345",10,0.333333333333333
"2751",4,"349",1,0.481481481481481
"2752",4,"349",2,0.37037037037037
"2753",4,"349",3,0.703703703703704
"2754",4,"349",4,0.851851851851852
"2755",4,"349",5,0.777777777777778
"2756",4,"349",6,0.666666666666667
"2757",4,"349",7,0.814814814814815
"2758",4,"349",8,0.703703703703704
"2759",4,"349",9,0.962962962962963
"2760",4,"349",10,0.740740740740741
"2761",4,"353",1,0.259259259259259
"2762",4,"353",2,0.518518518518518
"2763",4,"353",3,0.555555555555556
"2764",4,"353",4,0.518518518518518
"2765",4,"353",5,0.518518518518518
"2766",4,"353",6,0.555555555555556
"2767",4,"353",7,0.62962962962963
"2768",4,"353",8,0.407407407407407
"2769",4,"353",9,0.407407407407407
"2770",4,"353",10,0.851851851851852
"2771",4,"357",1,0.444444444444444
"2772",4,"357",2,0.814814814814815
"2773",4,"357",3,0.851851851851852
"2774",4,"357",4,0.925925925925926
"2775",4,"357",5,0.814814814814815
"2776",4,"357",6,0.925925925925926
"2777",4,"357",7,0.851851851851852
"2778",4,"357",8,0.888888888888889
"2779",4,"357",9,0.888888888888889
"2780",4,"357",10,0.962962962962963
"2781",4,"36",1,0.481481481481481
"2782",4,"36",2,0.777777777777778
"2783",4,"36",3,0.777777777777778
"2784",4,"36",4,0.777777777777778
"2785",4,"36",5,0.851851851851852
"2786",4,"36",6,0.740740740740741
"2787",4,"36",7,0.814814814814815
"2788",4,"36",8,0.777777777777778
"2789",4,"36",9,0.666666666666667
"2790",4,"36",10,0.888888888888889
"2791",4,"361",1,0.62962962962963
"2792",4,"361",2,0.62962962962963
"2793",4,"361",3,0.62962962962963
"2794",4,"361",4,0.851851851851852
"2795",4,"361",5,0.777777777777778
"2796",4,"361",6,0.481481481481481
"2797",4,"361",7,0.62962962962963
"2798",4,"361",8,0.62962962962963
"2799",4,"361",9,0.777777777777778
"2800",4,"361",10,0.666666666666667
"2801",4,"365",1,0.481481481481481
"2802",4,"365",2,0.259259259259259
"2803",4,"365",3,0.296296296296296
"2804",4,"365",4,0.333333333333333
"2805",4,"365",5,0.407407407407407
"2806",4,"365",6,0.37037037037037
"2807",4,"365",7,0.296296296296296
"2808",4,"365",8,0.666666666666667
"2809",4,"365",9,0.407407407407407
"2810",4,"365",10,0.407407407407407
"2811",4,"369",1,0.481481481481481
"2812",4,"369",2,0.666666666666667
"2813",4,"369",3,0.666666666666667
"2814",4,"369",4,0.518518518518518
"2815",4,"369",5,0.296296296296296
"2816",4,"369",6,0.407407407407407
"2817",4,"369",7,0.666666666666667
"2818",4,"369",8,0.592592592592593
"2819",4,"369",9,0.666666666666667
"2820",4,"369",10,0.592592592592593
"2821",4,"373",1,0.740740740740741
"2822",4,"373",2,0.814814814814815
"2823",4,"373",3,0.777777777777778
"2824",4,"373",4,0.925925925925926
"2825",4,"373",5,0.666666666666667
"2826",4,"373",6,0.62962962962963
"2827",4,"373",7,0.888888888888889
"2828",4,"373",8,0.777777777777778
"2829",4,"373",9,0.62962962962963
"2830",4,"373",10,0.777777777777778
"2831",4,"377",1,0.481481481481481
"2832",4,"377",2,0.407407407407407
"2833",4,"377",3,0.222222222222222
"2834",4,"377",4,0.555555555555556
"2835",4,"377",5,0.777777777777778
"2836",4,"377",6,0.62962962962963
"2837",4,"377",7,0.888888888888889
"2838",4,"377",8,0.814814814814815
"2839",4,"377",9,0.851851851851852
"2840",4,"377",10,0.925925925925926
"2841",4,"381",1,0.444444444444444
"2842",4,"381",2,0.444444444444444
"2843",4,"381",3,0.555555555555556
"2844",4,"381",4,0.703703703703704
"2845",4,"381",5,0.703703703703704
"2846",4,"381",6,0.518518518518518
"2847",4,"381",7,0.592592592592593
"2848",4,"381",8,0.62962962962963
"2849",4,"381",9,0.740740740740741
"2850",4,"381",10,0.740740740740741
"2851",4,"385",1,0.259259259259259
"2852",4,"385",2,0.407407407407407
"2853",4,"385",3,0.37037037037037
"2854",4,"385",4,0.333333333333333
"2855",4,"385",5,0.62962962962963
"2856",4,"385",6,0.555555555555556
"2857",4,"385",7,0.62962962962963
"2858",4,"385",8,0.518518518518518
"2859",4,"385",9,0.555555555555556
"2860",4,"385",10,0.666666666666667
"2861",4,"389",1,0.444444444444444
"2862",4,"389",2,0.296296296296296
"2863",4,"389",3,0.407407407407407
"2864",4,"389",4,0.407407407407407
"2865",4,"389",5,0.222222222222222
"2866",4,"389",6,0.444444444444444
"2867",4,"389",7,0.333333333333333
"2868",4,"389",8,0.481481481481481
"2869",4,"389",9,0.481481481481481
"2870",4,"389",10,0.333333333333333
"2871",4,"393",1,0.851851851851852
"2872",4,"393",2,0.851851851851852
"2873",4,"393",3,0.962962962962963
"2874",4,"393",4,0.851851851851852
"2875",4,"393",5,0.962962962962963
"2876",4,"393",6,1
"2877",4,"393",7,0.925925925925926
"2878",4,"393",8,0.962962962962963
"2879",4,"393",9,1
"2880",4,"393",10,1
"2881",4,"397",1,0.185185185185185
"2882",4,"397",2,0.111111111111111
"2883",4,"397",3,0.518518518518518
"2884",4,"397",4,0.518518518518518
"2885",4,"397",5,0.222222222222222
"2886",4,"397",6,0.666666666666667
"2887",4,"397",7,0.185185185185185
"2888",4,"397",8,0.333333333333333
"2889",4,"397",9,0.407407407407407
"2890",4,"397",10,0.407407407407407
"2891",4,"4",1,0.555555555555556
"2892",4,"4",2,0.777777777777778
"2893",4,"4",3,0.518518518518518
"2894",4,"4",4,0.592592592592593
"2895",4,"4",5,0.740740740740741
"2896",4,"4",6,0.62962962962963
"2897",4,"4",7,0.740740740740741
"2898",4,"4",8,0.925925925925926
"2899",4,"4",9,0.703703703703704
"2900",4,"4",10,0.777777777777778
"2901",4,"40",1,0.481481481481481
"2902",4,"40",2,0.888888888888889
"2903",4,"40",3,0.814814814814815
"2904",4,"40",4,0.962962962962963
"2905",4,"40",5,0.851851851851852
"2906",4,"40",6,0.851851851851852
"2907",4,"40",7,0.851851851851852
"2908",4,"40",8,0.814814814814815
"2909",4,"40",9,0.925925925925926
"2910",4,"40",10,0.814814814814815
"2911",4,"44",1,0.666666666666667
"2912",4,"44",2,0.62962962962963
"2913",4,"44",3,0.703703703703704
"2914",4,"44",4,0.555555555555556
"2915",4,"44",5,0.703703703703704
"2916",4,"44",6,0.851851851851852
"2917",4,"44",7,0.814814814814815
"2918",4,"44",8,0.777777777777778
"2919",4,"44",9,0.925925925925926
"2920",4,"44",10,0.962962962962963
"2921",4,"52",1,0.592592592592593
"2922",4,"52",2,0.703703703703704
"2923",4,"52",3,0.925925925925926
"2924",4,"52",4,0.888888888888889
"2925",4,"52",5,0.851851851851852
"2926",4,"52",6,0.851851851851852
"2927",4,"52",7,0.888888888888889
"2928",4,"52",8,0.740740740740741
"2929",4,"52",9,0.814814814814815
"2930",4,"52",10,0.814814814814815
"2931",4,"56",1,0.444444444444444
"2932",4,"56",2,0.740740740740741
"2933",4,"56",3,0.740740740740741
"2934",4,"56",4,0.814814814814815
"2935",4,"56",5,0.740740740740741
"2936",4,"56",6,0.851851851851852
"2937",4,"56",7,0.888888888888889
"2938",4,"56",8,0.740740740740741
"2939",4,"56",9,0.740740740740741
"2940",4,"56",10,0.851851851851852
"2941",4,"60",1,0.481481481481481
"2942",4,"60",2,0.481481481481481
"2943",4,"60",3,0.481481481481481
"2944",4,"60",4,0.444444444444444
"2945",4,"60",5,0.407407407407407
"2946",4,"60",6,0.444444444444444
"2947",4,"60",7,0.481481481481481
"2948",4,"60",8,0.259259259259259
"2949",4,"60",9,0.296296296296296
"2950",4,"60",10,0.444444444444444
"2951",4,"64",1,0.481481481481481
"2952",4,"64",2,0.444444444444444
"2953",4,"64",3,0.37037037037037
"2954",4,"64",4,0.333333333333333
"2955",4,"64",5,0.259259259259259
"2956",4,"64",6,0.222222222222222
"2957",4,"64",7,0.333333333333333
"2958",4,"64",8,0.444444444444444
"2959",4,"64",9,0.333333333333333
"2960",4,"64",10,0.222222222222222
"2961",4,"68",1,0.703703703703704
"2962",4,"68",2,0.555555555555556
"2963",4,"68",3,0.518518518518518
"2964",4,"68",4,0.518518518518518
"2965",4,"68",5,0.518518518518518
"2966",4,"68",6,0.740740740740741
"2967",4,"68",7,0.592592592592593
"2968",4,"68",8,0.62962962962963
"2969",4,"68",9,0.703703703703704
"2970",4,"68",10,0.62962962962963
"2971",4,"72",1,0.296296296296296
"2972",4,"72",2,0.407407407407407
"2973",4,"72",3,0.37037037037037
"2974",4,"72",4,0.259259259259259
"2975",4,"72",5,0.407407407407407
"2976",4,"72",6,0.481481481481481
"2977",4,"72",7,0.518518518518518
"2978",4,"72",8,0.37037037037037
"2979",4,"72",9,0.555555555555556
"2980",4,"72",10,0.666666666666667
"2981",4,"76",1,0.592592592592593
"2982",4,"76",2,0.444444444444444
"2983",4,"76",3,0.703703703703704
"2984",4,"76",4,0.62962962962963
"2985",4,"76",5,0.62962962962963
"2986",4,"76",6,0.592592592592593
"2987",4,"76",7,0.592592592592593
"2988",4,"76",8,0.740740740740741
"2989",4,"76",9,0.592592592592593
"2990",4,"76",10,0.555555555555556
"2991",4,"8",1,0.185185185185185
"2992",4,"8",2,0.518518518518518
"2993",4,"8",3,0.407407407407407
"2994",4,"8",4,0.296296296296296
"2995",4,"8",5,0.555555555555556
"2996",4,"8",6,0.37037037037037
"2997",4,"8",7,0.296296296296296
"2998",4,"8",8,0.444444444444444
"2999",4,"8",9,0.37037037037037
"3000",4,"8",10,0.481481481481481
"3001",4,"85",1,0.518518518518518
"3002",4,"85",2,0.592592592592593
"3003",4,"85",3,0.666666666666667
"3004",4,"85",4,0.592592592592593
"3005",4,"85",5,0.777777777777778
"3006",4,"85",6,0.925925925925926
"3007",4,"85",7,0.814814814814815
"3008",4,"85",8,0.814814814814815
"3009",4,"85",9,0.925925925925926
"3010",4,"85",10,0.851851851851852
"3011",4,"89",1,0.37037037037037
"3012",4,"89",2,0.407407407407407
"3013",4,"89",3,0.37037037037037
"3014",4,"89",4,0.37037037037037
"3015",4,"89",5,0.444444444444444
"3016",4,"89",6,0.222222222222222
"3017",4,"89",7,0.296296296296296
"3018",4,"89",8,0.407407407407407
"3019",4,"89",9,0.259259259259259
"3020",4,"89",10,0.222222222222222
"3021",4,"93",1,0.407407407407407
"3022",4,"93",2,0.518518518518518
"3023",4,"93",3,0.703703703703704
"3024",4,"93",4,0.703703703703704
"3025",4,"93",5,0.814814814814815
"3026",4,"93",6,0.814814814814815
"3027",4,"93",7,0.703703703703704
"3028",4,"93",8,0.592592592592593
"3029",4,"93",9,0.777777777777778
"3030",4,"93",10,0.592592592592593
"3031",4,"97",1,0.666666666666667
"3032",4,"97",2,0.814814814814815
"3033",4,"97",3,0.851851851851852
"3034",4,"97",4,0.740740740740741
"3035",4,"97",5,0.814814814814815
"3036",4,"97",6,0.851851851851852
"3037",4,"97",7,0.814814814814815
"3038",4,"97",8,0.814814814814815
"3039",4,"97",9,0.888888888888889
"3040",4,"97",10,0.888888888888889
